ClusterAlgorithm;DistanceFunction;Used Fields;Tfidf;StopWords;Interpreted;Lemmatized;Source;Synonyms;GermaNetFunction;F1WeightedAvg;F1WeightedStd;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
ClusterART;Not needed;1;true;false;false;true;false;false;null;0.4249;0.0;12.0921;0.0;16.1078;0.0;0.1163;0.0;4626.32
ClusterART;Not needed;1;true;false;false;true;false;false;OneAncestor;0.44820000000000004;0.0;11.336400000000001;0.0;14.5755;0.0;0.0618;0.0;3035.66
ClusterART;Not needed;1;true;false;false;true;false;false;Shotgun;0.2985;0.0;13.8086;0.0;24.5435;0.0;-0.0086;0.0;6132.88
ClusterART;Not needed;1;true;false;false;true;false;true;null;0.4305;0.0;11.459200000000001;0.0;15.050500000000001;0.0;0.0795;0.0;3230.39
ClusterART;Not needed;1;true;false;false;true;false;true;OneAncestor;0.4515;0.0;11.4205;0.0;14.914200000000001;0.0;0.1053;0.0;3137.94
ClusterART;Not needed;1;true;false;false;true;false;true;Shotgun;0.4697;0.0;13.638;0.0;29.177200000000003;0.0;0.0102;0.0;9116.33
ClusterART;Not needed;1;true;false;false;true;true;false;null;0.4364;0.0;13.252500000000001;0.0;17.1801;0.0;0.1075;0.0;4477.87
ClusterART;Not needed;1;true;false;false;true;true;false;OneAncestor;0.4455;0.0;12.236600000000001;0.0;15.4086;0.0;0.029900000000000003;0.0;4717.07
ClusterART;Not needed;1;true;false;false;true;true;false;Shotgun;0.30160000000000003;0.0;14.6841;0.0;25.3684;0.0;-0.0114;0.0;10252.05
ClusterART;Not needed;1;true;false;false;true;true;true;null;0.42200000000000004;0.0;12.1868;0.0;15.788;0.0;0.097;0.0;3643.72
ClusterART;Not needed;1;true;false;false;true;true;true;OneAncestor;0.44520000000000004;0.0;12.478;0.0;15.9223;0.0;0.0702;0.0;4988.71
ClusterART;Not needed;1;true;false;false;true;true;true;Shotgun;0.46380000000000005;0.0;15.971900000000002;0.0;31.2875;0.0;-0.0028;0.0;6824.68
