ClusterAlgorithm;DistanceFunction;Used Fields;Tfidf;StopWords;Interpreted;Lemmatized;Source;Synonyms;GermaNetFunction;F1WeightedAvg;F1WeightedStd;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
FuzzyCMeans1520;CosineDistance;7;true;false;true;true;false;false;Shotgun;0.4486;0.0;4.4684;0.0;0.0;0.0;0.06670000000000001;0.0;60419.06
Neural Gas;CanberraDistance;4;false;false;true;true;true;true;Shotgun;0.4486;0.0;2.6670000000000003;0.0;0.0;0.0;0.06670000000000001;0.0;3480.19
FuzzyCMeans1520;CosineDistance;7;true;false;true;true;false;true;null;0.44970000000000004;0.0017000000000000001;1.5547;0.6295000000000001;0.0979;0.19640000000000002;0.049300000000000004;0.023700000000000002;11889.7
Neural Gas;CanberraDistance;4;false;true;false;false;false;false;null;0.6207;0.014400000000000001;1.0707;0.16920000000000002;0.7342000000000001;0.23420000000000002;0.002;0.025900000000000003;207.76
FuzzyCMeans1520;CosineDistance;7;true;false;true;true;false;true;OneAncestor;0.4476;0.0034000000000000002;1.9776;0.398;0.1472;0.0966;0.023200000000000002;0.0204;8605.65
Neural Gas;CanberraDistance;4;false;true;false;false;true;false;null;0.5371;0.019200000000000002;3.4882;0.4428;3.859;1.3085;0.0455;0.043000000000000003;240.47
FuzzyCMeans1520;CosineDistance;7;true;false;true;true;false;true;Shotgun;0.4486;0.0;3.7535000000000003;0.0;0.0;0.0;0.06670000000000001;0.0;50050.79
Neural Gas;CanberraDistance;4;false;true;false;true;false;false;null;0.6027;0.027;1.2248;0.18460000000000001;0.8655;0.2901;0.0438;0.0473;115.86
FuzzyCMeans1520;CosineDistance;7;true;false;true;true;true;false;null;0.4485;2.0E-4;1.181;1.0E-4;0.035500000000000004;0.0711;0.054900000000000004;0.0235;9476.54
Neural Gas;CanberraDistance;4;false;true;false;true;false;false;OneAncestor;0.6001000000000001;0.015600000000000001;1.3964;0.1902;1.1560000000000001;0.3506;-0.002;0.0391;160.25
FuzzyCMeans1520;CosineDistance;7;true;false;true;true;true;false;OneAncestor;0.44670000000000004;0.012;2.3381000000000003;0.4762;0.2237;0.1409;0.0109;0.0161;8241.85
Neural Gas;CanberraDistance;4;false;true;false;true;false;false;Shotgun;0.4592;2.0E-4;3.1418000000000004;0.054700000000000006;4.2422;0.2871;0.13340000000000002;0.002;483.2
FuzzyCMeans1520;CosineDistance;7;true;false;true;true;true;false;Shotgun;0.4486;0.0;4.4684;0.0;0.0;0.0;0.06670000000000001;0.0;89687.06
Neural Gas;CanberraDistance;4;false;true;false;true;false;true;null;0.5920000000000001;0.0334;1.2619;0.2393;0.9036000000000001;0.2776;-0.02;0.0414;215.14
FuzzyCMeans1520;CosineDistance;7;true;false;true;true;true;true;null;0.45020000000000004;0.0041;1.6162;0.5212;0.1041;0.1218;0.0407;0.0253;8674.91
Neural Gas;CanberraDistance;4;false;true;false;true;false;true;OneAncestor;0.5989;0.019100000000000002;1.2474;0.2141;0.9231;0.33290000000000003;-0.011300000000000001;0.0446;105.37
FuzzyCMeans1520;CosineDistance;7;true;false;true;true;true;true;OneAncestor;0.4466;0.0039000000000000003;1.9986000000000002;0.4073;0.1927;0.1466;0.02;0.0183;8362.45
Neural Gas;CanberraDistance;4;false;true;false;true;false;true;Shotgun;0.4661;0.007200000000000001;3.2030000000000003;0.1073;4.7267;0.6642;0.12250000000000001;0.010700000000000001;278.78
FuzzyCMeans1520;CosineDistance;7;true;false;true;true;true;true;Shotgun;0.4486;0.0;3.7535000000000003;0.0;0.0;0.0;0.06670000000000001;0.0;60788.34
Neural Gas;CanberraDistance;4;false;true;false;true;true;false;null;0.46040000000000003;0.0413;3.6857;0.6166;3.5655;1.0431000000000001;-0.0151;0.027800000000000002;367.98
FuzzyCMeans1520;CosineDistance;7;true;true;false;false;false;false;null;0.34550000000000003;0.0429;15.5243;1.0214;15.7691;1.5363;-0.0893;0.0446;507.37
Neural Gas;CanberraDistance;4;false;true;false;true;true;false;OneAncestor;0.48610000000000003;0.0482;4.4350000000000005;0.21400000000000002;5.4797;0.8570000000000001;0.0015;0.0381;296.41
FuzzyCMeans1520;CosineDistance;7;true;true;false;false;true;false;null;0.4068;0.0579;21.634700000000002;3.0478;26.8133;6.5366;0.0227;0.0431;713.39
Neural Gas;CanberraDistance;4;false;true;false;true;true;false;Shotgun;0.3734;0.0;43.2805;0.0;17.0165;0.0;0.011300000000000001;0.0;611.39
FuzzyCMeans1520;CosineDistance;7;true;true;false;true;false;false;null;0.3381;0.038;15.109200000000001;1.0043;15.346200000000001;1.4379000000000002;-0.0926;0.0458;362.92
Neural Gas;CanberraDistance;4;false;true;false;true;true;true;null;0.4515;0.031100000000000003;2.9607;0.33030000000000004;2.7799;0.6404000000000001;-0.0076;0.027;364.9
FuzzyCMeans1520;CosineDistance;7;true;true;false;true;false;false;OneAncestor;0.3452;0.039;13.954400000000001;0.8241;14.174700000000001;1.2553;-0.0926;0.048600000000000004;247.63
Neural Gas;CanberraDistance;4;false;true;false;true;true;true;OneAncestor;0.4273;0.032100000000000004;2.1821;0.21450000000000002;2.5401000000000002;0.5768;0.023100000000000002;0.0258;154.14
FuzzyCMeans1520;CosineDistance;7;true;true;false;true;false;false;Shotgun;0.4475;0.0505;15.4047;2.4031000000000002;16.1162;4.556900000000001;-0.022500000000000003;0.0557;927.06
Neural Gas;CanberraDistance;4;false;true;false;true;true;true;Shotgun;0.33640000000000003;5.0E-4;27.314;0.027200000000000002;24.080000000000002;2.1012;-0.044500000000000005;0.0063;786.55
FuzzyCMeans1520;CosineDistance;7;true;true;false;true;false;true;null;0.3285;0.0383;14.663400000000001;0.8955000000000001;14.8275;1.4507;-0.0925;0.049100000000000005;332.07
Neural Gas;CanberraDistance;4;false;true;true;false;false;false;null;0.45220000000000005;0.013600000000000001;0.7007;0.11330000000000001;0.1988;0.1092;0.0194;0.013600000000000001;367.99
FuzzyCMeans1520;CosineDistance;7;true;true;false;true;false;true;OneAncestor;0.3443;0.038900000000000004;14.463000000000001;0.8797;14.553500000000001;1.4138000000000002;-0.0912;0.049800000000000004;288.63
Neural Gas;CanberraDistance;4;false;true;true;false;true;false;null;0.4524;0.0135;0.7023;0.1136;0.1983;0.108;0.0196;0.0135;524.31
FuzzyCMeans1520;CosineDistance;7;true;true;false;true;false;true;Shotgun;0.45580000000000004;0.0473;19.2204;2.7869;22.160700000000002;4.8489;-0.0078000000000000005;0.0441;460.02
Neural Gas;CanberraDistance;4;false;true;true;true;false;false;null;0.4486;0.0;0.2061;0.0;0.0;0.0;0.06670000000000001;0.0;457.61
FuzzyCMeans1520;CosineDistance;7;true;true;false;true;true;false;null;0.39430000000000004;0.060000000000000005;21.323;2.8444000000000003;25.592100000000002;5.8497;0.0098;0.053500000000000006;671.75
Neural Gas;CanberraDistance;4;false;true;true;true;false;false;OneAncestor;0.4486;0.0;0.20900000000000002;0.0;0.0;0.0;0.06670000000000001;0.0;413.26
FuzzyCMeans1520;CosineDistance;7;true;true;false;true;true;false;OneAncestor;0.4116;0.0604;19.5379;2.8039;23.6643;5.5718000000000005;-6.000000000000001E-4;0.053000000000000005;401.35
Neural Gas;CanberraDistance;4;false;true;true;true;false;false;Shotgun;0.4486;0.0;2.8314;0.0;0.0;0.0;0.06670000000000001;0.0;3313.17
FuzzyCMeans1520;CosineDistance;7;true;true;false;true;true;false;Shotgun;0.3922;0.0465;28.7525;3.4118;32.0574;6.6081;-0.057300000000000004;0.0465;744.61
Neural Gas;CanberraDistance;4;false;true;true;true;false;true;null;0.4486;0.0;0.2058;0.0;0.0;0.0;0.06670000000000001;0.0;401.27
FuzzyCMeans1520;CosineDistance;7;true;true;false;true;true;true;null;0.3972;0.060000000000000005;21.136200000000002;2.9330000000000003;26.408900000000003;5.5436000000000005;0.0011;0.0528;431.84
Neural Gas;CanberraDistance;4;false;true;true;true;false;true;OneAncestor;0.4486;0.0;0.2078;0.0;0.0;0.0;0.06670000000000001;0.0;450.27
FuzzyCMeans1520;CosineDistance;7;true;true;false;true;true;true;OneAncestor;0.4068;0.061200000000000004;20.7344;2.7983000000000002;25.4002;5.3100000000000005;-0.0054;0.0546;540.65
Neural Gas;CanberraDistance;4;false;true;true;true;false;true;Shotgun;0.4486;0.0;2.6447000000000003;0.0;0.0;0.0;0.06670000000000001;0.0;3337.18
FuzzyCMeans1520;CosineDistance;7;true;true;false;true;true;true;Shotgun;0.4667;0.0505;29.8197;3.8417000000000003;33.9977;8.217;-0.0123;0.0463;1289.64
Neural Gas;CanberraDistance;4;false;true;true;true;true;false;null;0.4486;0.0;0.2061;0.0;0.0;0.0;0.06670000000000001;0.0;300.85
FuzzyCMeans1520;CosineDistance;7;true;true;true;false;false;false;null;0.4949;0.0408;10.713700000000001;1.6744;9.4259;2.66;0.0371;0.038400000000000004;1263.9
Neural Gas;CanberraDistance;4;false;true;true;true;true;false;OneAncestor;0.4486;0.0;0.20900000000000002;0.0;0.0;0.0;0.06670000000000001;0.0;393.43
FuzzyCMeans1520;CosineDistance;7;true;true;true;false;true;false;null;0.4944;0.0407;10.7133;1.6646;9.4016;2.6502000000000003;0.038;0.0378;1666.77
Neural Gas;CanberraDistance;4;false;true;true;true;true;false;Shotgun;0.4486;0.0;2.8314;0.0;0.0;0.0;0.06670000000000001;0.0;3040.16
FuzzyCMeans1520;CosineDistance;7;true;true;true;true;false;false;null;0.4464;0.0046;1.6132;0.5685;0.163;0.1817;0.0263;0.0304;14217.72
Neural Gas;CanberraDistance;4;false;true;true;true;true;true;null;0.4486;0.0;0.2058;0.0;0.0;0.0;0.06670000000000001;0.0;499.67
FuzzyCMeans1520;CosineDistance;7;true;true;true;true;false;false;OneAncestor;0.49400000000000005;0.029;2.0753;0.2667;0.1627;0.0825;0.0032;0.0092;8900.17
Neural Gas;CanberraDistance;4;false;true;true;true;true;true;OneAncestor;0.4486;0.0;0.2078;0.0;0.0;0.0;0.06670000000000001;0.0;417.71
FuzzyCMeans1520;CosineDistance;7;true;true;true;true;false;false;Shotgun;0.4486;0.0;4.0547;0.0;0.0;0.0;0.06670000000000001;0.0;59629.08
Neural Gas;CanberraDistance;4;false;true;true;true;true;true;Shotgun;0.4486;0.0;2.6447000000000003;0.0;0.0;0.0;0.06670000000000001;0.0;3333.85
FuzzyCMeans1520;CosineDistance;7;true;true;true;true;false;true;null;0.44930000000000003;0.0018000000000000002;1.1508;0.2574;0.0951;0.12440000000000001;0.0466;0.023100000000000002;8019.57
Neural Gas;CanberraDistance;4;true;false;false;false;false;false;null;0.617;0.015700000000000002;8.9197;1.5073;9.381400000000001;2.085;0.0524;0.0478;146.45
FuzzyCMeans1520;CosineDistance;7;true;true;true;true;false;true;OneAncestor;0.447;0.0019;1.5052;0.41550000000000004;0.13090000000000002;0.1441;0.0325;0.0275;10212.61
Neural Gas;CanberraDistance;4;true;false;false;false;true;false;null;0.5428000000000001;0.030500000000000003;12.187000000000001;1.231;11.5256;3.2355;0.0088;0.030100000000000002;260.44
FuzzyCMeans1520;CosineDistance;7;true;true;true;true;false;true;Shotgun;0.4486;0.0;3.6927000000000003;0.0;0.0;0.0;0.06670000000000001;0.0;47545.99
Neural Gas;CanberraDistance;4;true;false;false;true;false;false;null;0.5622;0.031;6.788;0.8072;3.4465000000000003;1.1217000000000001;-0.0039000000000000003;0.008400000000000001;135.02
FuzzyCMeans1520;CosineDistance;7;true;true;true;true;true;false;null;0.44580000000000003;0.0046;1.6423;0.5944;0.1789;0.20370000000000002;0.025400000000000002;0.031900000000000005;13792.56
Neural Gas;CanberraDistance;4;true;false;false;true;false;false;OneAncestor;0.5256000000000001;0.0284;7.529000000000001;1.0889;4.917800000000001;1.3469;-5.0E-4;0.0195;179.82
FuzzyCMeans1520;CosineDistance;7;true;true;true;true;true;false;OneAncestor;0.4904;0.030500000000000003;2.0495;0.3929;0.20520000000000002;0.13390000000000002;0.006;0.013900000000000001;7373.04
Neural Gas;CanberraDistance;4;true;false;false;true;false;false;Shotgun;0.45420000000000005;0.0;2.5025;0.0;0.44780000000000003;0.0;0.0366;0.0;592.56
FuzzyCMeans1520;CosineDistance;7;true;true;true;true;true;false;Shotgun;0.4486;0.0;4.0547;0.0;0.0;0.0;0.06670000000000001;0.0;58313.2
Neural Gas;CanberraDistance;4;true;false;false;true;false;true;null;0.5248;0.0345;8.5309;0.8355;6.055400000000001;1.3628;0.0021000000000000003;0.0199;177.01
FuzzyCMeans1520;CosineDistance;7;true;true;true;true;true;true;null;0.4485;0.002;1.4461000000000002;0.4343;0.1296;0.1386;0.0402;0.0218;10822.76
Neural Gas;CanberraDistance;4;true;false;false;true;false;true;OneAncestor;0.5245000000000001;0.0346;8.5053;0.7778;5.9077;1.5066000000000002;0.0;0.016900000000000002;191.49
FuzzyCMeans1520;CosineDistance;7;true;true;true;true;true;true;OneAncestor;0.44680000000000003;0.0017000000000000001;1.5292000000000001;0.4263;0.18330000000000002;0.1836;0.029500000000000002;0.027800000000000002;7920.96
Neural Gas;CanberraDistance;4;true;false;false;true;false;true;Shotgun;0.4561;0.004;4.058800000000001;0.31720000000000004;2.2815000000000003;0.49360000000000004;-0.0298;0.0465;518.88
FuzzyCMeans1520;CosineDistance;7;true;true;true;true;true;true;Shotgun;0.4486;0.0;3.6927000000000003;0.0;0.0;0.0;0.06670000000000001;0.0;59957.04
Neural Gas;CanberraDistance;4;true;false;false;true;true;false;null;0.4928;0.035300000000000005;16.478;2.1087000000000002;14.733;3.0424;-0.054400000000000004;0.033100000000000004;355.03
FuzzyCMeans1520;EuclideanDistance;7;false;false;false;false;false;false;null;0.465;0.024;1.175;0.23470000000000002;0.3866;0.189;0.0251;0.0131;1049.39
Neural Gas;CanberraDistance;4;true;false;false;true;true;false;OneAncestor;0.4943;0.051500000000000004;14.128200000000001;1.2674;15.3214;2.0021;0.012400000000000001;0.022000000000000002;301.43
FuzzyCMeans1520;EuclideanDistance;7;false;false;false;false;true;false;null;0.5708;0.0011;1.7266000000000001;0.1371;0.9086000000000001;0.1761;0.0016;0.011600000000000001;2744.37
Neural Gas;CanberraDistance;4;true;false;false;true;true;false;Shotgun;0.333;0.0122;7.080900000000001;0.2781;3.661;0.0631;-0.0105;5.0E-4;367.52
FuzzyCMeans1520;EuclideanDistance;7;false;false;false;true;false;false;null;0.4208;0.0188;0.6307;0.1318;0.0791;0.0618;0.017;0.0106;758.32
Neural Gas;CanberraDistance;4;true;false;false;true;true;true;null;0.43320000000000003;0.038200000000000005;11.3233;2.0703;9.284500000000001;2.1411000000000002;-0.038400000000000004;0.0285;218.18
FuzzyCMeans1520;EuclideanDistance;7;false;false;false;true;false;false;OneAncestor;0.3916;0.0327;0.9363;0.2495;0.336;0.1777;0.0309;0.0158;406.14
Neural Gas;CanberraDistance;4;true;false;false;true;true;true;OneAncestor;0.4587;0.0543;11.006300000000001;2.0441000000000003;7.094200000000001;3.1788000000000003;-0.0109;0.0263;167.71
FuzzyCMeans1520;EuclideanDistance;7;false;false;false;true;false;false;Shotgun;0.2994;0.0251;14.2142;0.9369000000000001;28.0123;6.3922;0.1953;0.0465;6101.58
Neural Gas;CanberraDistance;4;true;false;false;true;true;true;Shotgun;0.3346;0.0;7.146100000000001;0.1032;3.8787000000000003;0.2521;0.0035;0.0066;683.06
FuzzyCMeans1520;EuclideanDistance;7;false;false;false;true;false;true;null;0.4141;0.0229;0.6605000000000001;0.16;0.1592;0.1139;0.0187;0.014700000000000001;582.29
Neural Gas;CanberraDistance;4;true;false;true;false;false;false;null;0.4181;0.063;7.242900000000001;1.7315;4.4047;2.2944;0.0155;0.0268;686.05
FuzzyCMeans1520;EuclideanDistance;7;false;false;false;true;false;true;OneAncestor;0.36250000000000004;0.029;0.7257;0.1796;0.26180000000000003;0.15940000000000001;0.025;0.019;461.98
Neural Gas;CanberraDistance;4;true;false;true;false;true;false;null;0.4181;0.063;7.242900000000001;1.7315;4.4047;2.2944;0.0155;0.0268;662.32
FuzzyCMeans1520;EuclideanDistance;7;false;false;false;true;false;true;Shotgun;0.2535;0.0083;8.8751;0.6457;20.931800000000003;5.0357;0.2953;0.044000000000000004;6979.66
Neural Gas;CanberraDistance;4;true;false;true;true;false;false;null;0.4375;0.0109;4.715800000000001;1.0347;1.7060000000000002;0.9603;0.0187;0.018600000000000002;506.33
FuzzyCMeans1520;EuclideanDistance;7;false;false;false;true;true;false;null;0.5923;0.001;2.2708;0.263;0.6727000000000001;0.2872;0.012;0.014100000000000001;3739.76
Neural Gas;CanberraDistance;4;true;false;true;true;false;false;OneAncestor;0.5097;0.0137;3.7818;0.6637000000000001;0.9538000000000001;0.40230000000000005;0.020200000000000003;0.0175;437.67
FuzzyCMeans1520;EuclideanDistance;7;false;false;false;true;true;false;OneAncestor;0.5939;0.0022;2.2752;0.2761;0.43160000000000004;0.1496;0.0167;0.0151;2359.12
Neural Gas;CanberraDistance;4;true;false;true;true;false;false;Shotgun;0.4625;0.023100000000000002;13.6111;2.7023;7.259;3.6309;-0.0512;0.0419;3380.27
FuzzyCMeans1520;EuclideanDistance;7;false;false;false;true;true;false;Shotgun;0.36050000000000004;0.0094;93.0419;4.3647;635.7547000000001;38.4861;0.3345;0.0324;6328.48
Neural Gas;CanberraDistance;4;true;false;true;true;false;true;null;0.4792;0.0146;3.0791;1.2131;0.9053;0.6956;0.041100000000000005;0.0177;601.36
FuzzyCMeans1520;EuclideanDistance;7;false;false;false;true;true;true;null;0.5976;0.0089;2.6295;0.4471;1.0490000000000002;0.3922;0.016300000000000002;0.0207;3751.83
Neural Gas;CanberraDistance;4;true;false;true;true;false;true;OneAncestor;0.5031;0.0247;3.2114000000000003;1.1044;0.7012;0.47540000000000004;0.0172;0.0183;460.66
FuzzyCMeans1520;EuclideanDistance;7;false;false;false;true;true;true;OneAncestor;0.5991000000000001;0.0088;2.5542000000000002;0.5155000000000001;0.8773000000000001;0.39880000000000004;0.0117;0.016800000000000002;3088.47
Neural Gas;CanberraDistance;4;true;false;true;true;false;true;Shotgun;0.461;0.0216;5.8367;2.4686;1.8348;2.2219;0.025;0.021500000000000002;3144.91
FuzzyCMeans1520;EuclideanDistance;7;false;false;false;true;true;true;Shotgun;0.3022;0.031400000000000004;64.4735;1.4968000000000001;406.95520000000005;15.771700000000001;0.301;0.0198;6225.49
Neural Gas;CanberraDistance;4;true;false;true;true;true;false;null;0.4375;0.0109;4.715800000000001;1.0347;1.7060000000000002;0.9603;0.0187;0.018600000000000002;336.83
FuzzyCMeans1520;EuclideanDistance;7;false;false;true;false;false;false;null;0.6478;0.0199;0.6771;0.1791;0.0693;0.0723;0.0076;0.0038;6338.15
Neural Gas;CanberraDistance;4;true;false;true;true;true;false;OneAncestor;0.5097;0.0137;3.7818;0.6637000000000001;0.9538000000000001;0.40230000000000005;0.020200000000000003;0.0175;454.48
FuzzyCMeans1520;EuclideanDistance;7;false;false;true;false;true;false;null;0.6478;0.0199;0.6771;0.1791;0.0693;0.0723;0.0076;0.0038;6423.52
Neural Gas;CanberraDistance;4;true;false;true;true;true;false;Shotgun;0.4626;0.023200000000000002;13.6682;2.7015000000000002;7.297300000000001;3.6149;-0.051500000000000004;0.041600000000000005;1862.99
FuzzyCMeans1520;EuclideanDistance;7;false;false;true;true;false;false;null;0.336;0.0361;2.3005;0.2642;1.7099;0.44730000000000003;0.0128;0.0304;1146.82
Neural Gas;CanberraDistance;4;true;false;true;true;true;true;null;0.4792;0.0146;3.0791;1.2131;0.9053;0.6956;0.041100000000000005;0.0177;429.97
FuzzyCMeans1520;EuclideanDistance;7;false;false;true;true;false;false;OneAncestor;0.34800000000000003;0.0286;2.105;0.2609;1.3741;0.39540000000000003;0.0167;0.0296;1550.82
Neural Gas;CanberraDistance;4;true;false;true;true;true;true;OneAncestor;0.5031;0.0247;3.2114000000000003;1.1044;0.7012;0.47540000000000004;0.0172;0.0183;444.72
FuzzyCMeans1520;EuclideanDistance;7;false;false;true;true;false;false;Shotgun;0.3012;0.0366;30.412200000000002;3.4398;64.797;10.347800000000001;0.0975;0.0669;3440.51
Neural Gas;CanberraDistance;4;true;false;true;true;true;true;Shotgun;0.461;0.0216;5.8367;2.4686;1.8348;2.2219;0.025;0.021500000000000002;2949.64
FuzzyCMeans1520;EuclideanDistance;7;false;false;true;true;false;true;null;0.33390000000000003;0.0323;2.4332000000000003;0.2997;1.8638000000000001;0.5227;0.0033;0.024800000000000003;1683.75
Neural Gas;CanberraDistance;4;true;true;false;false;false;false;null;0.6207;0.014400000000000001;5.4394;0.8886000000000001;3.6093;1.1846;-0.0135;0.0252;204.37
FuzzyCMeans1520;EuclideanDistance;7;false;false;true;true;false;true;OneAncestor;0.3335;0.0316;2.4666;0.2934;1.8861;0.5047;-3.0000000000000003E-4;0.023;1344.12
Neural Gas;CanberraDistance;4;true;true;false;false;true;false;null;0.5371;0.019200000000000002;15.1555;1.9475;16.6091;5.492900000000001;0.0327;0.0414;397.47
FuzzyCMeans1520;EuclideanDistance;7;false;false;true;true;false;true;Shotgun;0.30310000000000004;0.029;20.7546;2.4114;48.3459;7.811800000000001;0.08220000000000001;0.08220000000000001;2354.99
Neural Gas;CanberraDistance;4;true;true;false;true;false;false;null;0.6027;0.027;5.9979000000000005;0.9055000000000001;4.024900000000001;1.3162;0.0196;0.0417;204.12
FuzzyCMeans1520;EuclideanDistance;7;false;false;true;true;true;false;null;0.336;0.0361;2.2993;0.2642;1.7092;0.4474;0.0118;0.0303;1534.98
Neural Gas;CanberraDistance;4;true;true;false;true;false;false;OneAncestor;0.6002000000000001;0.015600000000000001;6.3716;0.9054000000000001;5.1174;1.5809;-0.021;0.0375;147.99
FuzzyCMeans1520;EuclideanDistance;7;false;false;true;true;true;false;OneAncestor;0.34800000000000003;0.0286;2.103;0.2612;1.3733;0.3956;0.017;0.0292;981.98
Neural Gas;CanberraDistance;4;true;true;false;true;false;false;Shotgun;0.4592;2.0E-4;2.5432;0.0722;1.6579000000000002;0.1325;0.0488;0.0054;258.12
FuzzyCMeans1520;EuclideanDistance;7;false;false;true;true;true;false;Shotgun;0.3012;0.0366;30.412200000000002;3.4398;64.797;10.347800000000001;0.0975;0.0669;2829.63
Neural Gas;CanberraDistance;4;true;true;false;true;false;true;null;0.5920000000000001;0.0334;6.035900000000001;1.1561000000000001;4.1426;1.2630000000000001;-0.0366;0.0393;110.89
FuzzyCMeans1520;EuclideanDistance;7;false;false;true;true;true;true;null;0.33430000000000004;0.032100000000000004;2.431;0.29860000000000003;1.8498;0.5162;0.0026000000000000003;0.023200000000000002;950.64
Neural Gas;CanberraDistance;4;true;true;false;true;false;true;OneAncestor;0.5982000000000001;0.0196;5.8669;1.0466;4.3606;1.5329000000000002;-0.0275;0.0408;107.83
FuzzyCMeans1520;EuclideanDistance;7;false;false;true;true;true;true;OneAncestor;0.3341;0.0317;2.4661;0.2958;1.8780000000000001;0.5115000000000001;6.000000000000001E-4;0.0223;1073.76
Neural Gas;CanberraDistance;4;true;true;false;true;false;true;Shotgun;0.4661;0.0071;3.4521;0.3381;2.7967;0.5785;-0.0459;0.043000000000000003;272.18
FuzzyCMeans1520;EuclideanDistance;7;false;false;true;true;true;true;Shotgun;0.30310000000000004;0.029;20.7546;2.4114;48.3459;7.811800000000001;0.08220000000000001;0.08220000000000001;2655.44
Neural Gas;CanberraDistance;4;true;true;false;true;true;false;null;0.46040000000000003;0.0413;15.154;2.4895;14.780000000000001;4.2394;-0.0233;0.027600000000000003;215.06
FuzzyCMeans1520;EuclideanDistance;7;false;true;false;false;false;false;null;0.4335;0.0436;0.8344;0.21930000000000002;0.22660000000000002;0.1645;0.024800000000000003;0.0184;603.18
Neural Gas;CanberraDistance;4;true;true;false;true;true;false;OneAncestor;0.4852;0.0472;16.1671;0.7852;20.521800000000002;3.4402000000000004;-0.0043;0.0455;304.85
FuzzyCMeans1520;EuclideanDistance;7;false;true;false;false;true;false;null;0.5182;0.006200000000000001;1.8043;0.332;0.9485;0.6858000000000001;0.010400000000000001;0.031;1406.46
Neural Gas;CanberraDistance;4;true;true;false;true;true;false;Shotgun;0.3734;0.0;6.6028;0.0;1.7378;0.0;-0.020300000000000002;0.0;674.7
FuzzyCMeans1520;EuclideanDistance;7;false;true;false;true;false;false;null;0.4162;0.042100000000000005;0.8928;0.1756;0.2776;0.1441;0.0296;0.0233;470.35
Neural Gas;CanberraDistance;4;true;true;false;true;true;true;null;0.4515;0.031100000000000003;12.223;1.5247000000000002;11.158900000000001;2.5023;-0.0233;0.0252;194.39
FuzzyCMeans1520;EuclideanDistance;7;false;true;false;true;false;false;OneAncestor;0.46090000000000003;0.0182;0.5169;0.0829;0.2228;0.0784;0.033;0.021;485.33
Neural Gas;CanberraDistance;4;true;true;false;true;true;true;OneAncestor;0.4273;0.032100000000000004;8.671100000000001;0.8551000000000001;10.057;2.3588;0.0054;0.0227;156.4
FuzzyCMeans1520;EuclideanDistance;7;false;true;false;true;false;false;Shotgun;0.2682;0.0111;11.5785;0.7004;32.7627;7.0974;0.2687;0.053000000000000005;5830.81
Neural Gas;CanberraDistance;4;true;true;false;true;true;true;Shotgun;0.33640000000000003;5.0E-4;6.086;0.0743;5.2298;0.46290000000000003;-0.0222;0.006500000000000001;797.96
FuzzyCMeans1520;EuclideanDistance;7;false;true;false;true;false;true;null;0.4142;0.0412;1.0506;0.20370000000000002;0.48610000000000003;0.19790000000000002;0.048600000000000004;0.029900000000000003;356.99
Neural Gas;CanberraDistance;4;true;true;true;false;false;false;null;0.46130000000000004;0.0193;3.7188000000000003;0.8658;1.1543;0.6289;0.0131;0.0112;536.6
FuzzyCMeans1520;EuclideanDistance;7;false;true;false;true;false;true;OneAncestor;0.431;0.0362;1.0655000000000001;0.2101;0.48360000000000003;0.2626;0.038400000000000004;0.028200000000000003;383.39
Neural Gas;CanberraDistance;4;true;true;true;false;true;false;null;0.46130000000000004;0.0193;3.7188000000000003;0.8658;1.1543;0.6289;0.0131;0.0112;560.67
FuzzyCMeans1520;EuclideanDistance;7;false;true;false;true;false;true;Shotgun;0.2511;0.008;9.0242;0.7644000000000001;24.0685;6.5715;0.3199;0.0463;5112.56
Neural Gas;CanberraDistance;4;true;true;true;true;false;false;null;0.452;0.0057;1.3352000000000002;0.43670000000000003;0.23140000000000002;0.2701;0.0367;0.0247;627.64
FuzzyCMeans1520;EuclideanDistance;7;false;true;false;true;true;false;null;0.5061;0.0046;1.3675000000000002;0.1081;0.455;0.197;0.040400000000000005;0.013900000000000001;1381.39
Neural Gas;CanberraDistance;4;true;true;true;true;false;false;OneAncestor;0.41750000000000004;0.0347;4.8284;1.0344;2.1971000000000003;0.9550000000000001;-0.001;0.0227;388.18
FuzzyCMeans1520;EuclideanDistance;7;false;true;false;true;true;false;OneAncestor;0.5052;0.0046;1.6608;0.159;0.4806;0.2818;0.022500000000000003;0.0172;1241.15
Neural Gas;CanberraDistance;4;true;true;true;true;false;false;Shotgun;0.4597;0.0099;11.5397;1.6217000000000001;6.4177;2.3965;-0.013000000000000001;0.026600000000000002;3146.12
FuzzyCMeans1520;EuclideanDistance;7;false;true;false;true;true;false;Shotgun;0.34700000000000003;0.0055000000000000005;89.18820000000001;3.3606000000000003;553.2672;55.5127;0.3104;0.025;6191.81
Neural Gas;CanberraDistance;4;true;true;true;true;false;true;null;0.4576;0.0158;1.4602000000000002;0.6209;0.197;0.24230000000000002;0.039;0.0251;417.16
FuzzyCMeans1520;EuclideanDistance;7;false;true;false;true;true;true;null;0.48350000000000004;0.0017000000000000001;1.2065000000000001;0.1409;0.3781;0.28;0.0054;0.014100000000000001;1213.34
Neural Gas;CanberraDistance;4;true;true;true;true;false;true;OneAncestor;0.468;0.0261;1.4138000000000002;0.6403;0.1198;0.1789;0.041100000000000005;0.0281;440.19
