ClusterAlgorithm;DistanceFunction;Used Fields;Tfidf;StopWords;Interpreted;Lemmatized;Source;Synonyms;GermaNetFunction;F1WeightedAvg;F1WeightedStd;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
ClusterART;Not needed;1;true;true;false;false;true;false;null;0.2013;0.0;26.5285;0.0;39.2464;0.0;0.0737;0.0;87771.27
ClusterART;Not needed;1;true;true;false;true;false;false;null;0.1534;0.0;6.4286;0.0;13.130500000000001;0.0;0.1632;0.0;16732.55
ClusterART;Not needed;1;true;true;false;true;false;false;OneAncestor;0.1651;0.0;6.623200000000001;0.0;12.1369;0.0;0.1236;0.0;10556.02
ClusterART;Not needed;1;true;true;false;true;false;false;Shotgun;0.3705;0.0;11.587800000000001;0.0;23.565900000000003;0.0;0.0471;0.0;32998.93
ClusterART;Not needed;1;true;true;false;true;false;true;null;0.1537;0.0;6.4848;0.0;12.673300000000001;0.0;0.1411;0.0;14893.67
ClusterART;Not needed;1;true;true;false;true;false;true;OneAncestor;0.16;0.0;7.0091;0.0;11.961300000000001;0.0;0.1517;0.0;11551.35
ClusterART;Not needed;1;true;true;false;true;false;true;Shotgun;0.2841;0.0;14.5335;0.0;30.079500000000003;0.0;0.0356;0.0;26199.44
ClusterART;Not needed;1;true;true;false;true;true;false;null;0.2024;0.0;27.5746;0.0;38.0208;0.0;0.0015;0.0;69142.81
ClusterART;Not needed;1;true;true;false;true;true;false;OneAncestor;0.2073;0.0;30.093400000000003;0.0;43.5692;0.0;-0.0386;0.0;54871.67
ClusterART;Not needed;1;true;true;false;true;true;false;Shotgun;0.22440000000000002;0.0;11.0594;0.0;25.7501;0.0;-0.0175;0.0;28162.54
ClusterART;Not needed;1;true;true;false;true;true;true;null;0.1782;0.0;28.9401;0.0;40.2909;0.0;-0.0041;0.0;62995.58
ClusterART;Not needed;1;true;true;false;true;true;true;OneAncestor;0.2056;0.0;28.0028;0.0;41.882600000000004;0.0;0.0412;0.0;56153.61
ClusterART;Not needed;1;true;true;false;true;true;true;Shotgun;0.2921;0.0;19.7893;0.0;35.626400000000004;0.0;-0.0465;0.0;32596.77
ClusterART;Not needed;1;true;true;true;false;false;false;null;0.14700000000000002;0.0;5.881;0.0;14.429400000000001;0.0;0.24530000000000002;0.0;23224.62
ClusterART;Not needed;1;true;true;true;false;true;false;null;0.14700000000000002;0.0;5.881;0.0;14.429400000000001;0.0;0.24530000000000002;0.0;26135.49
ClusterART;Not needed;1;true;true;true;true;false;false;null;0.1534;0.0;6.4908;0.0;13.263;0.0;0.1648;0.0;18614.33
ClusterART;Not needed;1;true;true;true;true;false;false;OneAncestor;0.1651;0.0;6.6056;0.0;12.121500000000001;0.0;0.1241;0.0;10247.21
ClusterART;Not needed;1;true;true;true;true;false;false;Shotgun;0.3705;0.0;11.549700000000001;0.0;23.505300000000002;0.0;0.047400000000000005;0.0;35753.85
ClusterART;Not needed;1;true;true;true;true;false;true;null;0.1537;0.0;6.468;0.0;12.659600000000001;0.0;0.1418;0.0;14696.0
ClusterART;Not needed;1;true;true;true;true;false;true;OneAncestor;0.16;0.0;6.9999;0.0;11.9517;0.0;0.152;0.0;14676.65
ClusterART;Not needed;1;true;true;true;true;false;true;Shotgun;0.2841;0.0;14.471900000000002;0.0;29.972;0.0;0.036000000000000004;0.0;29512.57
ClusterART;Not needed;1;true;true;true;true;true;false;null;0.1534;0.0;6.4908;0.0;13.263;0.0;0.1648;0.0;15191.91
ClusterART;Not needed;1;true;true;true;true;true;false;OneAncestor;0.1651;0.0;6.6056;0.0;12.121500000000001;0.0;0.1241;0.0;13158.42
ClusterART;Not needed;1;true;true;true;true;true;false;Shotgun;0.3705;0.0;11.549700000000001;0.0;23.505300000000002;0.0;0.047400000000000005;0.0;39208.26
ClusterART;Not needed;1;true;true;true;true;true;true;null;0.1537;0.0;6.468;0.0;12.659600000000001;0.0;0.1418;0.0;13507.98
ClusterART;Not needed;1;true;true;true;true;true;true;OneAncestor;0.16;0.0;6.9999;0.0;11.9517;0.0;0.152;0.0;11384.9
ClusterART;Not needed;1;true;true;true;true;true;true;Shotgun;0.2841;0.0;14.471900000000002;0.0;29.972;0.0;0.036000000000000004;0.0;30773.55
ClusterART;Not needed;4;false;false;false;false;false;false;null;0.25720000000000004;0.0;3.0842;0.0;4.508500000000001;0.0;0.16920000000000002;0.0;23681.34
ClusterART;Not needed;4;false;false;false;false;true;false;null;0.1895;0.0;10.1971;0.0;11.6295;0.0;-0.0424;0.0;71877.25
ClusterART;Not needed;4;false;false;false;true;false;false;null;0.262;0.0;3.1016000000000004;0.0;4.2942;0.0;0.19490000000000002;0.0;16443.41
ClusterART;Not needed;4;false;false;false;true;false;false;OneAncestor;0.17500000000000002;0.0;3.3849;0.0;4.6322;0.0;0.16970000000000002;0.0;11063.57
ClusterART;Not needed;4;false;false;false;true;false;false;Shotgun;0.1442;0.0;60.982400000000005;0.0;34.331700000000005;0.0;0.08310000000000001;0.0;1668.45
ClusterART;Not needed;4;false;false;false;true;false;true;null;0.3185;0.0;3.1489000000000003;0.0;4.1704;0.0;0.16620000000000001;0.0;11563.57
ClusterART;Not needed;4;false;false;false;true;false;true;OneAncestor;0.19640000000000002;0.0;3.342;0.0;4.6625000000000005;0.0;0.2003;0.0;10205.46
ClusterART;Not needed;4;false;false;false;true;false;true;Shotgun;0.15660000000000002;0.0;35.3373;0.0;56.5431;0.0;0.0332;0.0;3387.9
ClusterART;Not needed;4;false;false;false;true;true;false;null;0.2524;0.0;10.8602;0.0;12.9662;0.0;-0.09380000000000001;0.0;84767.06
ClusterART;Not needed;4;false;false;false;true;true;false;OneAncestor;0.256;0.0;10.8247;0.0;13.1789;0.0;-0.0685;0.0;73899.6
ClusterART;Not needed;4;false;false;false;true;true;false;Shotgun;0.1442;0.0;355.2318;0.0;183.2132;0.0;0.022600000000000002;0.0;7775.05
ClusterART;Not needed;4;false;false;false;true;true;true;null;0.19820000000000002;0.0;8.890600000000001;0.0;10.6007;0.0;0.01;0.0;95500.6
ClusterART;Not needed;4;false;false;false;true;true;true;OneAncestor;0.2504;0.0;9.0603;0.0;10.5595;0.0;-0.0025;0.0;73601.28
ClusterART;Not needed;4;false;false;false;true;true;true;Shotgun;0.1419;0.0;289.099;0.0;150.085;0.0;0.0227;0.0;4607.2
ClusterART;Not needed;4;false;false;true;false;false;false;null;0.28850000000000003;0.0;3.6716;0.0;4.4588;0.0;0.09870000000000001;0.0;12319.5
ClusterART;Not needed;4;false;false;true;false;true;false;null;0.28850000000000003;0.0;3.6716;0.0;4.4588;0.0;0.09870000000000001;0.0;11464.11
ClusterART;Not needed;4;false;false;true;true;false;false;null;0.26180000000000003;0.0;3.5889;0.0;4.6111;0.0;0.15;0.0;8764.92
ClusterART;Not needed;4;false;false;true;true;false;false;OneAncestor;0.23920000000000002;0.0;3.6415;0.0;4.5261000000000005;0.0;0.126;0.0;4981.24
ClusterART;Not needed;4;false;false;true;true;false;false;Shotgun;0.18510000000000001;0.0;48.7511;0.0;65.85860000000001;0.0;0.1573;0.0;9177.3
ClusterART;Not needed;4;false;false;true;true;false;true;null;0.27740000000000004;0.0;3.6143;0.0;4.4575000000000005;0.0;0.1155;0.0;5463.05
ClusterART;Not needed;4;false;false;true;true;false;true;OneAncestor;0.28090000000000004;0.0;3.657;0.0;4.4424;0.0;0.0999;0.0;4681.95
ClusterART;Not needed;4;false;false;true;true;false;true;Shotgun;0.1306;0.0;38.6267;0.0;61.6064;0.0;0.1285;0.0;13738.69
ClusterART;Not needed;4;false;false;true;true;true;false;null;0.26180000000000003;0.0;3.5889;0.0;4.6111;0.0;0.15;0.0;6446.66
