ClusterAlgorithm;DistanceFunction;Used Fields;Tfidf;StopWords;Interpreted;Lemmatized;Source;Synonyms;GermaNetFunction;F1WeightedAvg;F1WeightedStd;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
ClusterART;Not needed;7;true;true;false;true;true;true;null;0.27540000000000003;0.0;35.3461;0.0;43.0638;0.0;-0.037000000000000005;0.0;5726.27
KMeans820;CanberraDistance;4;false;true;true;true;false;true;OneAncestor;0.19770000000000001;0.0012000000000000001;0.4479;0.008700000000000001;0.015600000000000001;0.0429;0.114;0.0325;401.57
ClusterART;Not needed;7;true;true;false;true;true;true;OneAncestor;0.3719;0.0;37.921600000000005;0.0;42.1617;0.0;-0.042100000000000005;0.0;4918.9
KMeans820;CanberraDistance;4;false;true;true;true;false;true;Shotgun;0.2792;0.0699;16.3628;3.6987;9.7505;7.1645;0.12940000000000002;0.048400000000000006;542.77
ClusterART;Not needed;7;true;true;false;true;true;true;Shotgun;0.2806;0.0;39.082;0.0;56.272800000000004;0.0;0.0634;0.0;10120.95
KMeans820;CanberraDistance;4;false;true;true;true;true;false;null;0.19770000000000001;0.0013000000000000002;0.438;3.0000000000000003E-4;0.027600000000000003;0.0575;0.10690000000000001;0.0378;450.83
ClusterART;Not needed;7;true;true;true;false;false;false;null;0.3643;0.0;14.1646;0.0;15.0112;0.0;0.030000000000000002;0.0;1732.31
KMeans820;CanberraDistance;4;false;true;true;true;true;false;OneAncestor;0.1975;0.001;0.4544;0.013900000000000001;0.0036000000000000003;0.0205;0.12340000000000001;0.0112;749.6
ClusterART;Not needed;7;true;true;true;false;true;false;null;0.3643;0.0;14.1646;0.0;15.0112;0.0;0.030000000000000002;0.0;1429.62
KMeans820;CanberraDistance;4;false;true;true;true;true;false;Shotgun;0.34990000000000004;0.0357;19.7682;3.5348;14.685500000000001;8.566;0.1406;0.058300000000000005;734.49
ClusterART;Not needed;7;true;true;true;true;false;false;null;0.2449;0.0;10.9893;0.0;14.918600000000001;0.0;0.1499;0.0;2598.52
KMeans820;CanberraDistance;4;false;true;true;true;true;true;null;0.1978;0.0021000000000000003;0.44010000000000005;0.016900000000000002;0.0146;0.0396;0.1145;0.0322;717.26
ClusterART;Not needed;7;true;true;true;true;false;false;OneAncestor;0.2733;0.0;9.3632;0.0;13.9867;0.0;0.0714;0.0;1312.37
KMeans820;CanberraDistance;4;false;true;true;true;true;true;OneAncestor;0.19770000000000001;0.0012000000000000001;0.4479;0.008700000000000001;0.015600000000000001;0.0429;0.114;0.0325;660.47
ClusterART;Not needed;7;true;true;true;true;false;false;Shotgun;0.2806;0.0;36.4864;0.0;52.3998;0.0;0.0196;0.0;18200.56
KMeans820;CanberraDistance;4;false;true;true;true;true;true;Shotgun;0.2792;0.0699;16.3628;3.6987;9.7505;7.1645;0.12940000000000002;0.048400000000000006;492.28
ClusterART;Not needed;7;true;true;true;true;false;true;null;0.24350000000000002;0.0;11.1279;0.0;14.536000000000001;0.0;0.12190000000000001;0.0;2301.44
KMeans820;CanberraDistance;4;true;false;false;false;false;false;null;0.1976;0.001;2.2373000000000003;0.001;0.0719;0.2185;0.11510000000000001;0.030100000000000002;149.94
ClusterART;Not needed;7;true;true;true;true;false;true;OneAncestor;0.2867;0.0;12.1643;0.0;13.4893;0.0;0.1308;0.0;1238.91
KMeans820;CanberraDistance;4;true;false;false;false;true;false;null;0.19590000000000002;0.0036000000000000003;5.7433000000000005;0.4188;1.1694;1.6888;0.1365;0.0376;1247.85
ClusterART;Not needed;7;true;true;true;true;false;true;Shotgun;0.26030000000000003;0.0;23.3902;0.0;71.3441;0.0;0.0077;0.0;20588.04
KMeans820;CanberraDistance;4;true;false;false;true;false;false;null;0.1978;0.0023;2.1275;0.1163;0.061000000000000006;0.1947;0.11900000000000001;0.0227;315.41
ClusterART;Not needed;7;true;true;true;true;true;false;null;0.2449;0.0;10.9893;0.0;14.918600000000001;0.0;0.1499;0.0;1690.77
KMeans820;CanberraDistance;4;true;false;false;true;false;false;OneAncestor;0.19790000000000002;0.0019;1.9736;0.0511;0.08170000000000001;0.2245;0.1149;0.0291;263.18
ClusterART;Not needed;7;true;true;true;true;true;false;OneAncestor;0.2733;0.0;9.3632;0.0;13.9867;0.0;0.0714;0.0;1317.55
KMeans820;CanberraDistance;4;true;false;false;true;false;false;Shotgun;0.3568;0.0088;7.8627;2.4336;1.8419;1.614;0.0125;0.013600000000000001;802.2
ClusterART;Not needed;7;true;true;true;true;true;false;Shotgun;0.2806;0.0;36.4864;0.0;52.3998;0.0;0.0196;0.0;22171.05
KMeans820;CanberraDistance;4;true;false;false;true;false;true;null;0.19790000000000002;0.0019;2.0359000000000003;0.0873;0.0975;0.2451;0.11510000000000001;0.029400000000000003;93.34
ClusterART;Not needed;7;true;true;true;true;true;true;null;0.24350000000000002;0.0;11.1279;0.0;14.536000000000001;0.0;0.12190000000000001;0.0;1361.67
KMeans820;CanberraDistance;4;true;false;false;true;false;true;OneAncestor;0.1981;0.002;1.9979;0.077;0.1101;0.24500000000000002;0.11180000000000001;0.0339;91.93
ClusterART;Not needed;7;true;true;true;true;true;true;OneAncestor;0.2867;0.0;12.1643;0.0;13.4893;0.0;0.1308;0.0;1296.29
KMeans820;CanberraDistance;4;true;false;false;true;false;true;Shotgun;0.2336;0.055;4.9074;2.3841;0.7214;1.0079;0.0821;0.0521;1224.89
ClusterART;Not needed;7;true;true;true;true;true;true;Shotgun;0.26030000000000003;0.0;23.3902;0.0;71.3441;0.0;0.0077;0.0;23956.23
KMeans820;CanberraDistance;4;true;false;false;true;true;false;null;0.1961;0.0032;5.548900000000001;0.40130000000000005;1.0597;1.473;0.1315;0.0391;1036.86
EM;Not needed;1;false;false;false;false;false;false;null;0.3981;0.0;2.7367;0.0;4.6368;0.0;0.0849;0.0;3670.0
KMeans820;CanberraDistance;4;true;false;false;true;true;false;OneAncestor;0.1962;0.0037;5.381200000000001;0.4353;1.3465;1.6591;0.1353;0.042800000000000005;426.47
EM;Not needed;1;false;false;false;false;true;false;null;0.2801;0.0;7.360600000000001;0.0;20.553800000000003;0.0;0.2811;0.0;11285.0
KMeans820;CanberraDistance;4;true;false;false;true;true;false;Shotgun;0.2177;0.0458;9.1257;3.6582000000000003;1.1563;1.7930000000000001;0.10260000000000001;0.058300000000000005;2422.78
EM;Not needed;1;false;false;false;true;false;false;null;0.2558;0.0;2.9164000000000003;0.0;4.808400000000001;0.0;0.1831;0.0;2373.0
KMeans820;CanberraDistance;4;true;false;false;true;true;true;null;0.19590000000000002;0.0038;5.494000000000001;0.44770000000000004;1.4391;1.6461000000000001;0.1384;0.046;438.57
EM;Not needed;1;false;false;false;true;false;false;OneAncestor;0.27840000000000004;0.0;2.9778000000000002;0.0;4.6355;0.0;0.16110000000000002;0.0;2396.0
KMeans820;CanberraDistance;4;true;false;false;true;true;true;OneAncestor;0.1961;0.0039000000000000003;5.359500000000001;0.3866;1.3091000000000002;1.6658000000000002;0.13540000000000002;0.0412;417.34
EM;Not needed;1;false;false;false;true;false;false;Shotgun;0.3509;0.0;28.858600000000003;0.0;78.94550000000001;0.0;0.3619;0.0;14186.0
KMeans820;CanberraDistance;4;true;false;false;true;true;true;Shotgun;0.2107;0.037200000000000004;9.149600000000001;3.7771000000000003;1.2075;2.0627;0.10690000000000001;0.0523;1951.72
EM;Not needed;1;false;false;false;true;false;true;null;0.30910000000000004;0.0;3.8909000000000002;0.0;4.074;0.0;0.014700000000000001;0.0;1979.0
KMeans820;CanberraDistance;4;true;false;true;false;false;false;null;0.1975;6.000000000000001E-4;2.2392000000000003;2.0E-4;0.0178;0.1015;0.12140000000000001;0.0204;984.99
EM;Not needed;1;false;false;false;true;false;true;OneAncestor;0.2811;0.0;4.0297;0.0;4.1385000000000005;0.0;0.010100000000000001;0.0;2765.0
KMeans820;CanberraDistance;4;true;false;true;false;true;false;null;0.1975;6.000000000000001E-4;2.2392000000000003;2.0E-4;0.0178;0.1015;0.12140000000000001;0.0204;655.13
EM;Not needed;1;false;false;false;true;false;true;Shotgun;0.3095;0.0;24.4986;0.0;60.6045;0.0;0.31620000000000004;0.0;10543.0
KMeans820;CanberraDistance;4;true;false;true;true;false;false;null;0.1975;8.0E-4;2.107;0.04;0.051000000000000004;0.19060000000000002;0.1206;0.018500000000000003;593.82
EM;Not needed;1;false;false;false;true;true;false;null;0.31620000000000004;0.0;4.8829;0.0;21.2258;0.0;0.28700000000000003;0.0;17575.0
KMeans820;CanberraDistance;4;true;false;true;true;false;false;OneAncestor;0.19770000000000001;0.0016;2.001;0.0853;0.0376;0.1375;0.1198;0.022600000000000002;710.25
EM;Not needed;1;false;false;false;true;true;false;OneAncestor;0.3163;0.0;5.4411000000000005;0.0;21.815900000000003;0.0;0.24050000000000002;0.0;7450.0
KMeans820;CanberraDistance;4;true;false;true;true;false;false;Shotgun;0.3592;0.0461;24.2695;6.4615;15.438;9.5228;0.037000000000000005;0.046;823.79
EM;Not needed;1;false;false;false;true;true;false;Shotgun;0.3169;0.0;106.0224;0.0;1175.0637000000002;0.0;0.2492;0.0;22940.0
KMeans820;CanberraDistance;4;true;false;true;true;false;true;null;0.1976;0.001;2.0195000000000003;9.000000000000001E-4;0.050100000000000006;0.1754;0.1165;0.029500000000000002;747.13
EM;Not needed;1;false;false;false;true;true;true;null;0.33;0.0;5.0392;0.0;21.427200000000003;0.0;0.2806;0.0;6611.0
KMeans820;CanberraDistance;4;true;false;true;true;false;true;OneAncestor;0.1978;0.0016;2.001;0.0675;0.0512;0.17470000000000002;0.1192;0.0234;432.04
EM;Not needed;1;false;false;false;true;true;true;OneAncestor;0.3255;0.0;5.123600000000001;0.0;21.8991;0.0;0.2867;0.0;6717.0
KMeans820;CanberraDistance;4;true;false;true;true;false;true;Shotgun;0.2838;0.06520000000000001;19.5563;4.4059;11.4609;6.279800000000001;0.0448;0.0335;856.92
EM;Not needed;1;false;false;false;true;true;true;Shotgun;0.3412;0.0;120.6165;0.0;1079.8359;0.0;0.3907;0.0;26552.0
KMeans820;CanberraDistance;4;true;false;true;true;true;false;null;0.1975;8.0E-4;2.107;0.04;0.051000000000000004;0.19060000000000002;0.1206;0.018500000000000003;545.98
EM;Not needed;1;false;false;true;false;false;false;null;0.3769;0.0;2.9837000000000002;0.0;4.631200000000001;0.0;0.1418;0.0;2101.0
KMeans820;CanberraDistance;4;true;false;true;true;true;false;OneAncestor;0.19770000000000001;0.0016;2.001;0.0853;0.0376;0.1375;0.1198;0.022600000000000002;619.78
EM;Not needed;1;false;false;true;false;true;false;null;0.3769;0.0;2.9837000000000002;0.0;4.631200000000001;0.0;0.1418;0.0;2580.0
KMeans820;CanberraDistance;4;true;false;true;true;true;false;Shotgun;0.3592;0.0461;24.2695;6.4615;15.438;9.5228;0.037000000000000005;0.046;793.3
EM;Not needed;1;false;false;true;true;false;false;null;0.3578;0.0;2.8076000000000003;0.0;4.5354;0.0;0.1555;0.0;3589.0
KMeans820;CanberraDistance;4;true;false;true;true;true;true;null;0.1976;0.001;2.0195000000000003;9.000000000000001E-4;0.050100000000000006;0.1754;0.1165;0.029500000000000002;710.2
EM;Not needed;1;false;false;true;true;false;false;OneAncestor;0.3099;0.0;3.2839;0.0;4.28;0.0;0.20370000000000002;0.0;1975.0
KMeans820;CanberraDistance;4;true;false;true;true;true;true;OneAncestor;0.1978;0.0016;2.001;0.0675;0.0512;0.17470000000000002;0.1192;0.0234;482.88
EM;Not needed;1;false;false;true;true;false;false;Shotgun;0.34940000000000004;0.0;28.7743;0.0;78.8827;0.0;0.3529;0.0;8723.0
KMeans820;CanberraDistance;4;true;false;true;true;true;true;Shotgun;0.2838;0.06520000000000001;19.5563;4.4059;11.4609;6.279800000000001;0.0448;0.0335;881.69
EM;Not needed;1;false;false;true;true;false;true;null;0.2632;0.0;3.4129;0.0;4.5716;0.0;0.09630000000000001;0.0;2077.0
KMeans820;CanberraDistance;4;true;true;false;false;false;false;null;0.19790000000000002;0.0017000000000000001;2.0636;0.0012000000000000001;0.07970000000000001;0.22970000000000002;0.115;0.028800000000000003;330.81
EM;Not needed;1;false;false;true;true;false;true;OneAncestor;0.271;0.0;3.9438;0.0;4.0651;0.0;0.0106;0.0;2718.0
KMeans820;CanberraDistance;4;true;true;false;false;true;false;null;0.196;0.0034000000000000002;5.4286;0.39440000000000003;1.0189000000000001;1.7667000000000002;0.1341;0.0422;1067.81
EM;Not needed;1;false;false;true;true;false;true;Shotgun;0.3095;0.0;24.508200000000002;0.0;60.6595;0.0;0.31620000000000004;0.0;8326.0
KMeans820;CanberraDistance;4;true;true;false;true;false;false;null;0.19790000000000002;0.002;2.0081;0.12250000000000001;0.09670000000000001;0.23190000000000002;0.1154;0.0292;99.32
EM;Not needed;1;false;false;true;true;true;false;null;0.3578;0.0;2.8076000000000003;0.0;4.5354;0.0;0.1555;0.0;2186.0
KMeans820;CanberraDistance;4;true;true;false;true;false;false;OneAncestor;0.1976;0.001;1.8458;0.001;0.0575;0.18510000000000001;0.1168;0.026500000000000003;176.61
EM;Not needed;1;false;false;true;true;true;false;OneAncestor;0.3099;0.0;3.2839;0.0;4.28;0.0;0.20370000000000002;0.0;3625.0
KMeans820;CanberraDistance;4;true;true;false;true;false;false;Shotgun;0.32280000000000003;0.08370000000000001;6.584700000000001;2.6417;1.4182000000000001;1.1332;0.043300000000000005;0.0536;434.47
EM;Not needed;1;false;false;true;true;true;false;Shotgun;0.34940000000000004;0.0;28.7743;0.0;78.8827;0.0;0.3529;0.0;11831.0
KMeans820;CanberraDistance;4;true;true;false;true;false;true;null;0.198;0.0024000000000000002;1.9392;0.11;0.08750000000000001;0.21910000000000002;0.11410000000000001;0.030500000000000003;83.73
EM;Not needed;1;false;false;true;true;true;true;null;0.2632;0.0;3.4129;0.0;4.5716;0.0;0.09630000000000001;0.0;2455.0
KMeans820;CanberraDistance;4;true;true;false;true;false;true;OneAncestor;0.19790000000000002;0.002;1.9092;0.1058;0.09960000000000001;0.22940000000000002;0.1148;0.029400000000000003;86.99
EM;Not needed;1;false;false;true;true;true;true;OneAncestor;0.271;0.0;3.9438;0.0;4.0651;0.0;0.0106;0.0;2287.0
KMeans820;CanberraDistance;4;true;true;false;true;false;true;Shotgun;0.21910000000000002;0.0427;4.1928;1.9323000000000001;0.5505;0.7782;0.0922;0.0475;510.24
EM;Not needed;1;false;false;true;true;true;true;Shotgun;0.3095;0.0;24.508200000000002;0.0;60.6595;0.0;0.31620000000000004;0.0;10643.0
KMeans820;CanberraDistance;4;true;true;false;true;true;false;null;0.1958;0.004200000000000001;5.2895;0.3423;1.1639000000000002;1.5993000000000002;0.1345;0.045200000000000004;939.34
EM;Not needed;1;false;true;false;false;false;false;null;0.27990000000000004;0.0;2.2008;0.0;4.0601;0.0;0.11810000000000001;0.0;2009.0
KMeans820;CanberraDistance;4;true;true;false;true;true;false;OneAncestor;0.1966;0.0029000000000000002;5.0198;0.264;0.6453;1.3101;0.1272;0.0337;388.87
EM;Not needed;1;false;true;false;false;true;false;null;0.36060000000000003;0.0;3.3754;0.0;14.784400000000002;0.0;0.3311;0.0;9036.0
KMeans820;CanberraDistance;4;true;true;false;true;true;false;Shotgun;0.2627;0.06430000000000001;11.4725;3.8637;1.5372000000000001;1.2510000000000001;0.07680000000000001;0.050800000000000005;1848.54
EM;Not needed;1;false;true;false;true;false;false;null;0.269;0.0;2.3320000000000003;0.0;3.8151;0.0;0.16790000000000002;0.0;1988.0
KMeans820;CanberraDistance;4;true;true;false;true;true;true;null;0.1952;0.004200000000000001;5.2374;0.3705;1.2582;1.5892000000000002;0.1403;0.0454;1164.6
EM;Not needed;1;false;true;false;true;false;false;OneAncestor;0.3119;0.0;2.5067;0.0;3.7568;0.0;-0.025400000000000002;0.0;2345.0
KMeans820;CanberraDistance;4;true;true;false;true;true;true;OneAncestor;0.1963;0.0031000000000000003;5.1183000000000005;0.4687;0.6805;1.2029;0.1258;0.0362;372.61
EM;Not needed;1;false;true;false;true;false;false;Shotgun;0.3549;0.0;26.0473;0.0;67.4303;0.0;0.401;0.0;12307.0
KMeans820;CanberraDistance;4;true;true;false;true;true;true;Shotgun;0.2227;0.0483;9.7314;5.3727;1.2626000000000002;2.6071;0.09140000000000001;0.056600000000000004;1149.41
EM;Not needed;1;false;true;false;true;false;true;null;0.3446;0.0;2.3254;0.0;3.8142;0.0;0.1691;0.0;1651.0
KMeans820;CanberraDistance;4;true;true;true;false;false;false;null;0.1973;0.0014;2.0824000000000003;0.10490000000000001;0.018600000000000002;0.092;0.12090000000000001;0.020800000000000003;831.07
EM;Not needed;1;false;true;false;true;false;true;OneAncestor;0.34600000000000003;0.0;2.2375000000000003;0.0;3.7135000000000002;0.0;0.048100000000000004;0.0;1625.0
KMeans820;CanberraDistance;4;true;true;true;false;true;false;null;0.1973;0.0014;2.0824000000000003;0.10490000000000001;0.018600000000000002;0.092;0.12090000000000001;0.020800000000000003;990.9
EM;Not needed;1;false;true;false;true;false;true;Shotgun;0.3234;0.0;21.0727;0.0;63.0003;0.0;0.3728;0.0;11122.0
KMeans820;CanberraDistance;4;true;true;true;true;false;false;null;0.1975;0.001;1.9553;0.040100000000000004;0.0648;0.1986;0.1174;0.0252;533.82
EM;Not needed;1;false;true;false;true;true;false;null;0.3105;0.0;4.2395000000000005;0.0;19.270500000000002;0.0;0.22840000000000002;0.0;7293.0
KMeans820;CanberraDistance;4;true;true;true;true;false;false;OneAncestor;0.1978;0.0014;1.8376000000000001;0.001;0.0727;0.1998;0.1135;0.0317;377.11
EM;Not needed;1;false;true;false;true;true;false;OneAncestor;0.304;0.0;4.4174;0.0;19.631700000000002;0.0;0.2296;0.0;6697.0
KMeans820;CanberraDistance;4;true;true;true;true;false;false;Shotgun;0.3507;0.0357;21.9769;5.951700000000001;14.8801;9.3594;0.051000000000000004;0.038900000000000004;732.02
EM;Not needed;1;false;true;false;true;true;false;Shotgun;0.371;0.0;128.2901;0.0;1053.4238;0.0;0.12380000000000001;0.0;52960.0
KMeans820;CanberraDistance;4;true;true;true;true;false;true;null;0.1975;0.001;1.8996000000000002;0.040100000000000004;0.0545;0.1774;0.11800000000000001;0.024900000000000002;713.39
EM;Not needed;1;false;true;false;true;true;true;null;0.3146;0.0;3.8645;0.0;19.2189;0.0;0.28300000000000003;0.0;8582.0
KMeans820;CanberraDistance;4;true;true;true;true;false;true;OneAncestor;0.1976;0.0012000000000000001;1.8757000000000001;0.049;0.0671;0.1951;0.11720000000000001;0.024900000000000002;413.52
EM;Not needed;1;false;true;false;true;true;true;OneAncestor;0.32880000000000004;0.0;4.3867;0.0;19.5411;0.0;0.22030000000000002;0.0;7121.0
KMeans820;CanberraDistance;4;true;true;true;true;false;true;Shotgun;0.27690000000000003;0.0704;17.3891;5.401400000000001;10.0123;8.1008;0.0545;0.0397;800.4
EM;Not needed;1;false;true;false;true;true;true;Shotgun;0.33290000000000003;0.0;142.1681;0.0;990.734;0.0;0.47340000000000004;0.0;16643.0
KMeans820;CanberraDistance;4;true;true;true;true;true;false;null;0.1975;0.001;1.9553;0.040100000000000004;0.0648;0.1986;0.1174;0.0252;544.03
EM;Not needed;1;false;true;true;false;false;false;null;0.3632;0.0;2.3255;0.0;3.8683;0.0;0.1652;0.0;2289.0
KMeans820;CanberraDistance;4;true;true;true;true;true;false;OneAncestor;0.1978;0.0014;1.8376000000000001;0.001;0.0727;0.1998;0.1135;0.0317;402.42
EM;Not needed;1;false;true;true;false;true;false;null;0.3632;0.0;2.3255;0.0;3.8683;0.0;0.1652;0.0;3175.0
KMeans820;CanberraDistance;4;true;true;true;true;true;false;Shotgun;0.3507;0.0357;21.9769;5.951700000000001;14.8801;9.3594;0.051000000000000004;0.038900000000000004;478.84
EM;Not needed;1;false;true;true;true;false;false;null;0.2954;0.0;2.3475;0.0;3.8307;0.0;0.15660000000000002;0.0;1910.0
KMeans820;CanberraDistance;4;true;true;true;true;true;true;null;0.1975;0.001;1.8996000000000002;0.040100000000000004;0.0545;0.1774;0.11800000000000001;0.024900000000000002;1038.77
EM;Not needed;1;false;true;true;true;false;false;OneAncestor;0.32930000000000004;0.0;2.4944;0.0;3.7557;0.0;-0.0252;0.0;1659.0
KMeans820;CanberraDistance;4;true;true;true;true;true;true;OneAncestor;0.1976;0.0012000000000000001;1.8757000000000001;0.049;0.0671;0.1951;0.11720000000000001;0.024900000000000002;653.46
EM;Not needed;1;false;true;true;true;false;false;Shotgun;0.3386;0.0;22.857300000000002;0.0;68.0904;0.0;0.43360000000000004;0.0;11879.0
KMeans820;CanberraDistance;4;true;true;true;true;true;true;Shotgun;0.27690000000000003;0.0704;17.3891;5.401400000000001;10.0123;8.1008;0.0545;0.0397;848.84
EM;Not needed;1;false;true;true;true;false;true;null;0.34850000000000003;0.0;2.3868;0.0;3.8397;0.0;0.1486;0.0;1653.0
KMeans820;ChebyshevDistance;4;false;false;false;false;false;false;null;0.2836;0.032100000000000004;4.3094;0.3835;5.1589;0.6068;0.0776;0.058800000000000005;33.53
EM;Not needed;1;false;true;true;true;false;true;OneAncestor;0.33480000000000004;0.0;2.4031000000000002;0.0;3.8134;0.0;0.1583;0.0;2070.0
KMeans820;ChebyshevDistance;4;false;false;false;false;true;false;null;0.3663;0.034;10.9501;1.846;23.235400000000002;2.9211;0.1632;0.1066;258.88
EM;Not needed;1;false;true;true;true;false;true;Shotgun;0.3225;0.0;21.8308;0.0;62.3659;0.0;0.3291;0.0;12559.0
KMeans820;ChebyshevDistance;4;false;false;false;true;false;false;null;0.3032;0.0246;3.9784;0.3252;4.6831000000000005;0.3725;0.0956;0.049100000000000005;64.97
EM;Not needed;1;false;true;true;true;true;false;null;0.2954;0.0;2.3475;0.0;3.8307;0.0;0.15660000000000002;0.0;2257.0
KMeans820;ChebyshevDistance;4;false;false;false;true;false;false;OneAncestor;0.31930000000000003;0.025400000000000002;4.1991000000000005;0.3116;4.750500000000001;0.3637;0.07150000000000001;0.0497;48.28
EM;Not needed;1;false;true;true;true;true;false;OneAncestor;0.32930000000000004;0.0;2.4944;0.0;3.7557;0.0;-0.0252;0.0;2093.0
KMeans820;ChebyshevDistance;4;false;false;false;true;false;false;Shotgun;0.32270000000000004;0.019700000000000002;25.7329;1.6732;79.83460000000001;7.6836;0.35600000000000004;0.0603;93.15
EM;Not needed;1;false;true;true;true;true;false;Shotgun;0.3386;0.0;22.857300000000002;0.0;68.0904;0.0;0.43360000000000004;0.0;14399.0
KMeans820;ChebyshevDistance;4;false;false;false;true;false;true;null;0.3173;0.027;3.9384;0.329;4.6785000000000005;0.3976;0.0908;0.0485;29.16
EM;Not needed;1;false;true;true;true;true;true;null;0.34850000000000003;0.0;2.3868;0.0;3.8397;0.0;0.1486;0.0;1649.0
KMeans820;ChebyshevDistance;4;false;false;false;true;false;true;OneAncestor;0.3229;0.0267;4.127;0.3134;4.7483;0.3471;0.07780000000000001;0.046200000000000005;29.55
EM;Not needed;1;false;true;true;true;true;true;OneAncestor;0.33480000000000004;0.0;2.4031000000000002;0.0;3.8134;0.0;0.1583;0.0;1848.0
KMeans820;ChebyshevDistance;4;false;false;false;true;false;true;Shotgun;0.315;0.017400000000000002;22.619600000000002;1.7750000000000001;66.3184;6.2672;0.3926;0.0654;103.07
EM;Not needed;1;false;true;true;true;true;true;Shotgun;0.3225;0.0;21.8308;0.0;62.3659;0.0;0.3291;0.0;14840.0
KMeans820;ChebyshevDistance;4;false;false;false;true;true;false;null;0.3708;0.029300000000000003;10.4906;1.7055;24.1063;3.1188000000000002;0.1723;0.1033;163.44
EM;Not needed;1;true;false;false;false;false;false;null;0.4026;0.0;11.4338;0.0;20.8956;0.0;0.0668;0.0;4269.0
KMeans820;ChebyshevDistance;4;false;false;false;true;true;false;OneAncestor;0.367;0.027;10.6068;1.7801;24.8567;3.5343;0.1757;0.1153;293.09
EM;Not needed;1;true;false;false;false;true;false;null;0.27030000000000004;0.0;27.4801;0.0;65.42320000000001;0.0;0.24400000000000002;0.0;8997.0
KMeans820;ChebyshevDistance;4;false;false;false;true;true;false;Shotgun;0.3729;0.0262;168.85930000000002;18.1905;734.1235;140.524;0.4169;0.0522;336.95
EM;Not needed;1;true;false;false;true;false;false;null;0.3627;0.0;11.2431;0.0;19.6337;0.0;0.1368;0.0;3748.0
KMeans820;ChebyshevDistance;4;false;false;false;true;true;true;null;0.3836;0.029300000000000003;10.382;1.7311;25.0013;3.5185;0.1961;0.1111;223.69
EM;Not needed;1;true;false;false;true;false;false;OneAncestor;0.23970000000000002;0.0;12.0664;0.0;20.2908;0.0;0.1579;0.0;2256.0
KMeans820;ChebyshevDistance;4;false;false;false;true;true;true;OneAncestor;0.3891;0.0263;10.4846;1.6885000000000001;25.055600000000002;3.5297;0.1872;0.1119;119.84
EM;Not needed;1;true;false;false;true;false;false;Shotgun;0.3509;0.0;30.6458;0.0;64.3604;0.0;0.1484;0.0;10401.0
KMeans820;ChebyshevDistance;4;false;false;false;true;true;true;Shotgun;0.33180000000000004;0.0196;165.9428;21.212300000000003;648.6623000000001;147.4652;0.3487;0.0796;304.18
EM;Not needed;1;true;false;false;true;false;true;null;0.29650000000000004;0.0;14.9983;0.0;15.027700000000001;0.0;0.0041;0.0;2421.0
KMeans820;ChebyshevDistance;4;false;false;true;false;false;false;null;0.2872;0.0373;3.9923;0.21910000000000002;3.9637000000000002;0.3442;0.0256;0.0216;265.55
EM;Not needed;1;true;false;false;true;false;true;OneAncestor;0.2908;0.0;15.2698;0.0;15.237;0.0;-0.002;0.0;2265.0
KMeans820;ChebyshevDistance;4;false;false;true;false;true;false;null;0.2882;0.0371;3.9908;0.2154;3.9676;0.3295;0.026000000000000002;0.0216;194.75
EM;Not needed;1;true;false;false;true;false;true;Shotgun;0.32;0.0;26.6404;0.0;51.9211;0.0;0.1844;0.0;15092.0
KMeans820;ChebyshevDistance;4;false;false;true;true;false;false;null;0.4258;0.037200000000000004;3.6548000000000003;0.3165;3.9972000000000003;0.3421;0.0413;0.054;76.68
EM;Not needed;1;true;false;false;true;true;false;null;0.33690000000000003;0.0;15.3232;0.0;68.5274;0.0;0.2992;0.0;6111.0
KMeans820;ChebyshevDistance;4;false;false;true;true;false;false;OneAncestor;0.41050000000000003;0.0357;3.8027;0.3496;4.1155;0.38580000000000003;0.0511;0.0487;95.61
EM;Not needed;1;true;false;false;true;true;false;OneAncestor;0.3408;0.0;14.963700000000001;0.0;67.23270000000001;0.0;0.2897;0.0;7319.0
KMeans820;ChebyshevDistance;4;false;false;true;true;false;false;Shotgun;0.3799;0.0307;32.0345;4.9829;62.480700000000006;12.5191;0.08950000000000001;0.0965;137.81
EM;Not needed;1;true;false;false;true;true;false;Shotgun;0.3169;0.0;43.598800000000004;0.0;244.9222;0.0;0.3049;0.0;27039.0
KMeans820;ChebyshevDistance;4;false;false;true;true;false;true;null;0.42360000000000003;0.0357;3.6713;0.278;3.9227000000000003;0.4163;0.0363;0.0461;106.13
EM;Not needed;1;true;false;false;true;true;true;null;0.3331;0.0;15.4227;0.0;67.4675;0.0;0.2753;0.0;5467.0
KMeans820;ChebyshevDistance;4;false;false;true;true;false;true;OneAncestor;0.42260000000000003;0.0367;3.7396000000000003;0.31930000000000003;3.9352;0.4161;0.0375;0.0344;64.5
EM;Not needed;1;true;false;false;true;true;true;OneAncestor;0.3317;0.0;15.3952;0.0;67.2686;0.0;0.2806;0.0;5382.0
KMeans820;ChebyshevDistance;4;false;false;true;true;false;true;Shotgun;0.3649;0.0328;26.0254;3.6211;52.1691;9.888300000000001;0.0981;0.10300000000000001;188.77
EM;Not needed;1;true;false;false;true;true;true;Shotgun;0.3412;0.0;52.6501;0.0;281.68350000000004;0.0;0.42110000000000003;0.0;40697.0
